loc_rowid,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_radj,pl_dens,pl_ttvflag,pl_kepflag,pl_k2flag,ra,dec,st_dist,st_optmag,st_optband,st_teff,st_mass,st_rad,rowupdate,pl_facility,fst_logg
3053,Kepler-509,b,Kepler-509 b,Transit,0,1,41.74600392,54.28476267,108.0186688,53.35051641,90.20545917,0.222,127.2790645,1,1,0,289.664398,48.706207,339,11.854,Kepler-band,6060,1.1,1.2,10-05-2016,Kepler,4.32
3054,Kepler-51,b,Kepler-51 b,Transit,0,3,45.154,0.2514,0.04,315.0305962,0.007,0.633,0.03,1,1,0,296.479776,49.937683,801.76,14.669,Kepler-band,6018,1.04,0.94,14-05-2014,Kepler,4.51
3055,Kepler-51,c,Kepler-51 c,Transit,0,3,85.312,0.384,0.014,20.96318885,0.013,0.803,0.03,1,1,0,296.479776,49.937683,801.76,14.669,Kepler-band,6018,1.04,0.94,14-05-2014,Kepler,4.51
3056,Kepler-51,d,Kepler-51 d,Transit,0,3,130.194,0.509,0.008,297.8095153,0.024,0.865,0.046,1,1,0,296.479776,49.937683,801.76,14.669,Kepler-band,6018,1.04,0.94,14-05-2014,Kepler,4.51
3057,Kepler-510,b,Kepler-510 b,Transit,0,1,19.55659418,126.5688064,4.562807234,12.71856414,205.6623618,0.22,225.0969775,0,1,0,287.655008,39.24428,378,11.947,Kepler-band,5746,0.91,1.41,10-05-2016,Kepler,4.09
3058,Kepler-511,b,Kepler-511 b,Transit,0,1,296.637865,302.4038955,57.39869645,141.7835225,250.0040659,0.567,62.72804818,0,1,0,282.945693,47.574875,448,12.747,Kepler-band,5770,1,1.2,10-05-2016,Kepler,4.28
3059,Kepler-512,b,Kepler-512 b,Transit,0,1,34.43587975,96.32546291,266.5246491,267.7419144,268.1797188,0.24,239.1539613,0,1,0,298.26896,48.91674,531,12.674,Kepler-band,5997,1.17,1.3,10-05-2016,Kepler,4.28
3060,Kepler-513,b,Kepler-513 b,Transit,0,1,28.86235584,218.6478242,94.36606496,75.85619762,54.98947609,0.196,33.78346236,0,1,0,285.041686,50.075375,467,12.935,Kepler-band,5849,1.02,1.06,10-05-2016,Kepler,4.39
3061,Kepler-514,b,Kepler-514 b,Transit,0,1,5.65179605,152.7938031,179.8529031,148.4000045,29.92181694,0.153,270.6663655,0,1,0,286.247188,50.242409,489,12.182,Kepler-band,6106,1.28,1.44,10-05-2016,Kepler,4.23
3062,Kepler-515,b,Kepler-515 b,Transit,0,1,19.96371318,142.3061862,215.0024006,58.86247579,207.8363064,0.13,266.3162293,0,1,0,290.493913,52.055611,255,12.713,Kepler-band,5293,0.9,0.83,10-05-2016,Kepler,4.55
3063,Kepler-516,b,Kepler-516 b,Transit,0,1,24.85462415,257.2592062,197.3048938,196.9668287,167.1132173,0.512,136.9985999,0,1,0,295.608779,38.735736,777,12.059,Kepler-band,7099,1.62,2.02,10-05-2016,Kepler,4.04
3064,Kepler-517,b,Kepler-517 b,Transit,0,1,60.92832271,52.09118914,133.3091523,306.1540051,176.7666921,0.238,89.11664854,0,1,0,293.675335,41.295348,284,12.193,Kepler-band,5690,0.95,0.98,10-05-2016,Kepler,4.43
3065,Kepler-518,b,Kepler-518 b,Transit,0,1,8.51203588,322.0506729,276.49909,255.2880135,45.37564,0.188,68.07140732,0,1,0,287.089972,41.373873,324,12.549,Kepler-band,5842,0.96,0.88,10-05-2016,Kepler,4.53
3066,Kepler-519,b,Kepler-519 b,Transit,0,1,24.3078946,291.8177288,84.85970973,296.9183749,205.8136399,0.187,201.8951796,0,1,0,299.319538,41.384647,234,12.63,Kepler-band,5260,0.89,0.8,10-05-2016,Kepler,4.58
3067,Kepler-52,b,Kepler-52 b,Transit,0,3,7.8773565,76.16549555,233.9556875,116.0037405,8.7,0.187,86.13126535,1,1,0,286.738033,49.97575,324.54,15.095,Kepler-band,4263,67.78042606,0.56,14-05-2014,Kepler,4.73
3068,Kepler-52,c,Kepler-52 c,Transit,0,3,16.3850021,248.0425926,59.88822176,206.5314452,10.41,0.164,22.93937356,1,1,0,286.738033,49.97575,324.54,15.095,Kepler-band,4263,23.60865157,0.56,14-05-2014,Kepler,4.73
3069,Kepler-52,d,Kepler-52 d,Transit,0,3,36.445171,0.182,312.9804834,260.4971625,327.6564582,0.174,300.4879557,1,1,0,286.738033,49.97575,324.54,15.095,Kepler-band,4263,295.3719752,0.56,14-05-2014,Kepler,4.73
3070,Kepler-520,b,Kepler-520 b,Transit,0,2,19.67416124,313.6014574,46.33587839,210.1578629,244.4379307,0.148,94.47561467,0,1,0,293.180322,41.617763,492,12.797,Kepler-band,6112,1.1,1.09,10-05-2016,Kepler,4.41
3071,Kepler-520,c,Kepler-520 c,Transit,0,2,5.21104261,323.0452254,305.8084247,314.9619436,67.55742598,0.095,159.4651432,0,1,0,293.180322,41.617763,492,12.797,Kepler-band,6112,1.1,1.09,10-05-2016,Kepler,4.41
3072,Kepler-521,b,Kepler-521 b,Transit,0,1,22.20813214,114.104594,313.7700422,64.89185201,278.2073717,0.284,8.424038722,0,1,0,298.816376,43.998039,737,12.885,Kepler-band,6406,1.34,1.46,10-05-2016,Kepler,4.24
3073,Kepler-522,b,Kepler-522 b,Transit,0,1,38.58422849,158.908676,149.1436792,214.1660507,275.1556052,0.616,261.593085,0,1,0,288.153996,44.068821,749,12.211,Kepler-band,6392,1.54,1.98,10-05-2016,Kepler,4.04
3074,Kepler-523,b,Kepler-523 b,Transit,0,1,5.83598311,160.9198089,198.617604,119.2151662,47.06425165,0.175,146.010311,0,1,0,284.06113,45.506855,270,12.465,Kepler-band,5515,0.93,0.86,10-05-2016,Kepler,4.54
3075,Kepler-524,b,Kepler-524 b,Transit,0,2,7.97419807,87.6270951,22.38328351,12.48170111,327.160348,0.17,257.216496,0,1,0,296.859217,49.162048,730,13.928,Kepler-band,6014,1.09,1.1,10-05-2016,Kepler,4.39
3076,Kepler-524,c,Kepler-524 c,Transit,0,2,1.88897906,148.0634448,161.4728466,89.24084285,294.4213166,0.086,102.8632958,0,1,0,296.859217,49.162048,730,13.928,Kepler-band,6014,1.09,1.1,10-05-2016,Kepler,4.39
3077,Kepler-525,b,Kepler-525 b,Transit,0,1,18.68404933,277.635967,228.161605,320.0047299,42.84161297,0.235,318.4849275,0,1,0,296.183433,47.358761,566,13.497,Kepler-band,5573,0.95,1.15,10-05-2016,Kepler,4.29
3078,Kepler-526,b,Kepler-526 b,Transit,0,1,5.45849832,178.5017507,151.6166747,136.6555075,119.4254237,0.178,64.99537827,0,1,0,297.650933,47.396294,504,13.046,Kepler-band,5894,1.15,1.14,10-05-2016,Kepler,4.38
3079,Kepler-527,b,Kepler-527 b,Transit,0,1,13.28535633,184.6150585,96.92858017,274.934906,239.9697572,0.253,300.4081632,0,1,0,290.957911,47.406284,901,13.39,Kepler-band,6388,1.28,1.45,10-05-2016,Kepler,4.22
3080,Kepler-528,b,Kepler-528 b,Transit,0,1,19.78297415,64.89960409,23.06531471,200.0495041,155.0324323,0.186,63.97164338,0,1,0,295.684814,47.748081,711,13.936,Kepler-band,5807,1.01,1.06,10-05-2016,Kepler,4.39
3081,Kepler-529,b,Kepler-529 b,Transit,0,2,1.98035766,296.1680385,226.4406798,245.8051534,59.8895603,0.166,90.49691353,0,1,0,285.888369,47.880386,787,13.763,Kepler-band,6087,1.07,1.14,10-05-2016,Kepler,4.35
3082,Kepler-529,c,Kepler-529 c,Transit,0,2,12.8345022,149.7623563,187.358021,33.63624091,293.2484631,0.178,30.440579,0,1,0,285.888369,47.880386,787,13.763,Kepler-band,6087,1.07,1.14,10-05-2016,Kepler,4.35
3083,Kepler-53,b,Kepler-53 b,Transit,0,3,18.6489525,302.6631171,88.08923216,214.1929035,18.41,0.258,253.6725739,1,1,0,290.461775,40.562462,1420.1,15.386,Kepler-band,5858,0.98,0.89,14-05-2014,Kepler,4.53
3084,Kepler-53,c,Kepler-53 c,Transit,0,3,38.5583038,14.52673281,169.0462653,100.4674076,15.74,0.283,143.1693132,1,1,0,290.461775,40.562462,1420.1,15.386,Kepler-band,5858,0.98,0.89,14-05-2014,Kepler,4.53
3085,Kepler-53,d,Kepler-53 d,Transit,0,3,9.751962,0.091,192.9726627,255.5762377,172.7948918,0.189,96.72066242,0,1,0,290.461775,40.562462,1420.1,15.386,Kepler-band,5858,0.98,0.89,14-05-2014,Kepler,4.53
3086,Kepler-530,b,Kepler-530 b,Transit,0,1,39.30941904,217.7525018,178.7616759,63.91718604,29.09425424,0.269,250.923871,0,1,0,283.340288,48.549046,464,13.4,Kepler-band,5697,0.97,0.89,10-05-2016,Kepler,4.53
3087,Kepler-531,b,Kepler-531 b,Transit,0,1,29.88485741,88.74112829,243.4801854,317.9576868,205.8955445,0.248,5.428651743,0,1,0,286.524812,48.683601,254,13.34,Kepler-band,4893,0.78,0.75,10-05-2016,Kepler,4.58
3088,Kepler-532,b,Kepler-532 b,Transit,0,1,12.92491623,17.60044595,6.65108544,243.6487864,110.0637629,0.229,116.2366657,0,1,0,298.660915,48.606373,325,13.524,Kepler-band,5192,0.87,0.79,10-05-2016,Kepler,4.58
3089,Kepler-533,b,Kepler-533 b,Transit,0,1,28.51120525,186.4401538,258.420209,45.13229183,161.3680822,0.302,130.5242347,0,1,0,293.685736,48.825146,305,13.933,Kepler-band,4758,0.78,0.72,10-05-2016,Kepler,4.61
3090,Kepler-534,b,Kepler-534 b,Transit,0,1,15.95994513,198.0049526,270.60622,19.9388118,84.43825793,0.2,53.1729546,0,1,0,296.418559,49.540104,473,13.235,Kepler-band,5884,1.05,0.98,10-05-2016,Kepler,4.48
3091,Kepler-535,b,Kepler-535 b,Transit,0,1,4.90332155,205.5147501,121.7137906,314.4373963,310.8793042,0.211,60.83105905,0,1,0,296.566641,49.696251,678,13.174,Kepler-band,6123,1.18,1.27,10-05-2016,Kepler,4.3
3092,Kepler-536,b,Kepler-536 b,Transit,0,1,1.8270823,226.684485,192.0829596,215.5365711,166.6078773,0.277,128.3301696,0,1,0,297.73638,49.637154,446,13.807,Kepler-band,5524,0.92,0.89,10-05-2016,Kepler,4.51
3093,Kepler-537,b,Kepler-537 b,Transit,0,1,3.24755522,315.3403787,194.4430812,292.3379554,184.8222225,0.126,245.3148116,0,1,0,289.880634,51.277081,465,13.1,Kepler-band,5763,1.07,0.99,10-05-2016,Kepler,4.47
3094,Kepler-538,b,Kepler-538 b,Transit,0,1,81.73778,0.4669,0.041,89.73,0.03335,0.198,5.4,0,1,0,297.486901,49.623455,156.66,11.195,Kepler-band,5547,0.89,0.87,26-09-2019,Kepler,4.51
3095,Kepler-539,b,Kepler-539 b,Transit,0,2,125.63243,0.4988,0.39,89.845,0.97,0.747,2.9,1,1,0,299.122454,41.86676,310.01,12.391,Kepler-band,5820,1.05,0.95,10-05-2016,Kepler,4.5
3096,Kepler-539,c,Kepler-539 c,Transit Timing Variations,0,2,1000,2.42,0.5,114.6245535,2.4,93.90784514,56.61589977,0,1,0,299.122454,41.86676,310.01,12.391,Kepler-band,5820,1.05,0.95,10-05-2016,Kepler,4.5
3097,Kepler-54,b,Kepler-54 b,Transit,0,3,8.0109434,289.560509,258.9292705,250.5034153,0.92,0.187,211.6848059,1,1,0,294.773939,43.056295,273.8,15.847,Kepler-band,4252,296.6154026,0.55,14-05-2014,Kepler,4.73
3098,Kepler-54,c,Kepler-54 c,Transit,0,3,12.0717249,204.2842244,295.1698565,11.17441903,0.37,0.11,275.1317597,1,1,0,294.773939,43.056295,273.8,15.847,Kepler-band,4252,303.2928814,0.55,14-05-2014,Kepler,4.73
3099,Kepler-54,d,Kepler-54 d,Transit,0,3,20.995694,0.126,13.63221742,238.5157825,114.2926601,0.136,268.0566596,1,1,0,294.773939,43.056295,273.8,15.847,Kepler-band,4252,223.4264733,0.55,14-05-2014,Kepler,4.73
3100,Kepler-540,b,Kepler-540 b,Transit,0,1,172.7049784,194.4921253,311.224593,16.07313779,149.9337735,0.242,195.7404334,1,1,0,290.625252,44.873962,350,12.209,Kepler-band,5946,1.02,1.08,10-05-2016,Kepler,4.38
3101,Kepler-541,b,Kepler-541 b,Transit,0,1,5.08005848,120.9456428,327.3322937,188.7693548,253.9682119,0.3,233.3609887,0,1,0,294.149669,38.458259,1020,13.281,Kepler-band,6166,1.41,2.06,10-05-2016,Kepler,3.96
3102,Kepler-542,b,Kepler-542 b,Transit,0,1,13.14497566,131.9968658,260.1718318,146.7940929,112.1626867,0.14,110.3409518,0,1,0,292.215089,38.548588,439,13.435,Kepler-band,5526,0.93,0.9,10-05-2016,Kepler,4.5
3103,Kepler-543,b,Kepler-543 b,Transit,0,1,13.89961966,201.0802017,158.0552361,5.10075879,253.3528434,0.223,174.6217778,0,1,0,287.218727,38.862513,212,13.577,Kepler-band,4671,0.7,0.67,10-05-2016,Kepler,4.63
3104,Kepler-544,b,Kepler-544 b,Transit,0,1,21.41616926,271.436131,242.9964292,289.3300531,76.34271368,0.189,18.6816192,0,1,0,294.029098,39.051846,797,13.542,Kepler-band,6206,1.16,1.22,10-05-2016,Kepler,4.33
3105,Kepler-545,b,Kepler-545 b,Transit,0,1,13.24934059,232.678967,166.928341,312.1537409,305.9645588,0.24,77.07565818,0,1,0,290.566303,40.692045,831,14.15,Kepler-band,5882,1.04,1.07,10-05-2016,Kepler,4.39
3106,Kepler-546,b,Kepler-546 b,Transit,0,1,4.14702026,324.0793625,59.0966302,235.5683679,152.8761781,0.624,4.134668007,0,1,0,283.257599,40.990498,896,14.288,Kepler-band,5967,1.11,1.15,10-05-2016,Kepler,4.36
3107,Kepler-547,b,Kepler-547 b,Transit,0,1,6.01038429,14.23062676,328.7010451,126.4873282,124.9315171,0.357,262.0847021,0,1,0,286.118673,44.34528,361,14.247,Kepler-band,4828,0.78,0.73,10-05-2016,Kepler,4.61
3108,Kepler-548,b,Kepler-548 b,Transit,0,1,4.45419434,245.1642279,290.2984848,198.9449171,106.9011385,1.07,278.8540468,0,1,0,299.90591,45.439678,776,14.995,Kepler-band,5535,0.93,0.9,10-05-2016,Kepler,4.5
3109,Kepler-549,b,Kepler-549 b,Transit,0,2,42.9495649,41.83554432,301.4789999,268.0673092,245.5543878,0.229,99.92899581,0,1,0,283.022789,47.261135,648,14.621,Kepler-band,5360,0.88,0.84,10-05-2016,Kepler,4.54
3110,Kepler-549,c,Kepler-549 c,Transit,0,2,117.040498,127.854848,14.99235672,171.3810502,31.31882007,0.261,274.0607095,1,1,0,283.022789,47.261135,648,14.621,Kepler-band,5360,0.88,0.84,10-05-2016,Kepler,4.54
3111,Kepler-55,b,Kepler-55 b,Transit,0,5,27.9481449,25.00229825,315.0970919,75.68842193,1.49,0.217,299.0276548,1,1,0,285.168338,44.026466,588.47,15.791,Kepler-band,4503,6.546743024,0.62,14-05-2014,Kepler,4.68
3112,Kepler-55,c,Kepler-55 c,Transit,0,5,42.1516418,69.17732344,117.2334236,266.3629581,1.11,0.197,68.24853171,1,1,0,285.168338,44.026466,588.47,15.791,Kepler-band,4503,139.6185412,0.62,14-05-2014,Kepler,4.68
3113,Kepler-55,d,Kepler-55 d,Transit,0,5,2.211099,0.029,64.00131052,35.38094416,301.1742882,0.142,203.0369842,1,1,0,285.168338,44.026466,588.47,15.791,Kepler-band,4503,294.7479898,0.62,14-05-2014,Kepler,4.68
3114,Kepler-55,e,Kepler-55 e,Transit,0,5,4.617534,0.048,276.4273434,240.2415806,291.3049549,0.138,65.72478335,1,1,0,285.168338,44.026466,588.47,15.791,Kepler-band,4503,10.35993148,0.62,14-05-2014,Kepler,4.68
3115,Kepler-55,f,Kepler-55 f,Transit,0,5,10.198545,0.081,79.21491858,35.31696918,294.6783408,0.142,224.03546,1,1,0,285.168338,44.026466,588.47,15.791,Kepler-band,4503,209.5306937,0.62,14-05-2014,Kepler,4.68
3116,Kepler-550,b,Kepler-550 b,Transit,0,1,8.60010411,139.6093977,35.96109823,246.7249062,199.0431501,0.394,251.4813071,0,1,0,297.70024,47.86375,563,14.486,Kepler-band,5322,0.87,0.83,10-05-2016,Kepler,4.55
3117,Kepler-551,b,Kepler-551 b,Transit,0,1,12.3764661,313.1981198,291.1724757,174.2155906,135.3488855,0.244,81.62970748,0,1,0,285.485043,48.054325,312,14.897,Kepler-band,4286,0.65,0.63,10-05-2016,Kepler,4.66
3118,Kepler-552,b,Kepler-552 b,Transit,0,1,5.26341577,9.961590157,207.4830542,51.07112059,132.4438326,0.352,299.2715669,0,1,0,290.747687,48.242012,834,14.279,Kepler-band,5863,1.03,1.04,10-05-2016,Kepler,4.42
3119,Kepler-553,b,Kepler-553 b,Transit,0,2,4.03046804,131.5006169,130.4422615,57.57932682,65.96058536,0.413,298.632983,0,1,0,298.550829,48.332455,725,14.924,Kepler-band,5266,0.92,0.85,10-05-2016,Kepler,4.55
3120,Kepler-553,c,Kepler-553 c,Transit,0,2,328.2399546,119.0963766,94.83300835,67.37836472,74.15711344,0.999,92.04383079,0,1,0,298.550829,48.332455,725,14.924,Kepler-band,5266,0.92,0.85,10-05-2016,Kepler,4.55
3121,Kepler-554,b,Kepler-554 b,Transit,0,1,1.90220856,137.9264595,197.3975529,123.1075943,86.2033515,0.383,221.0686825,0,1,0,296.406853,51.358154,642,14.313,Kepler-band,5447,0.93,0.92,10-05-2016,Kepler,4.49
3122,Kepler-555,b,Kepler-555 b,Transit,0,1,16.21775407,14.54274197,203.5753507,14.12659113,269.0817917,0.252,13.095353,0,1,0,285.516852,38.932408,772,14.2,Kepler-band,5894,1.03,1.04,10-05-2016,Kepler,4.42
3123,Kepler-556,b,Kepler-556 b,Transit,0,1,11.72292176,36.49244966,40.76367026,115.2664782,166.2512947,0.2,83.32111167,0,1,0,290.529444,38.942671,729,14.112,Kepler-band,5740,1,0.98,10-05-2016,Kepler,4.46
3124,Kepler-557,b,Kepler-557 b,Transit,0,1,3.70598955,37.65436553,262.3453449,24.25448955,58.07236063,0.238,300.9635729,0,1,0,293.708458,41.615135,1126,14.641,Kepler-band,6068,1.11,1.16,10-05-2016,Kepler,4.35
3125,Kepler-558,b,Kepler-558 b,Transit,0,1,29.00790538,73.60548754,12.29088245,227.1300838,36.79578668,0.211,90.82443994,0,1,0,284.657888,42.652676,652,14.805,Kepler-band,5242,0.85,0.81,10-05-2016,Kepler,4.56
3126,Kepler-559,b,Kepler-559 b,Transit,0,1,17.58752333,70.45787372,71.36562956,330.9101373,63.68145795,0.322,301.8822229,0,1,0,296.636834,43.802792,793,14.743,Kepler-band,5630,0.96,0.95,10-05-2016,Kepler,4.47
3127,Kepler-56,b,Kepler-56 b,Transit,0,3,10.5016,0.1028,51.7378708,137.1761893,0.07,0.581,0.442,1,1,0,293.758347,41.871869,936.96,12.44,Kepler-band,4840,1.32,4.23,14-05-2014,Kepler,3.31
3128,Kepler-56,c,Kepler-56 c,Transit,0,3,21.40239,0.1652,236.3015471,84.29935177,0.57,0.874,1.06,1,1,0,293.758347,41.871869,936.96,12.44,Kepler-band,4840,1.32,4.23,14-05-2014,Kepler,3.31
3129,Kepler-56,d,Kepler-56 d,Radial Velocity,0,3,1002,2.16,0.2,125.4495049,5.61,186.3887233,174.5055735,0,1,0,293.758347,41.871869,936.96,12.44,Kepler-band,4840,1.32,4.23,13-10-2016,Multiple Observatories,3.31
3130,Kepler-560,b,Kepler-560 b,Transit,0,1,18.47764449,75.47260618,244.5665979,197.8201763,79.48592073,0.153,80.4001387,0,1,0,300.206095,45.018147,88,14.708,Kepler-band,3556,0.34,0.33,10-05-2016,Kepler,4.94
3131,Kepler-561,b,Kepler-561 b,Transit,0,2,58.3620495,5.96081302,100.7419094,280.4278734,284.0371977,0.621,166.724151,1,1,0,293.747096,45.10722,667,14.361,Kepler-band,5646,0.96,0.94,10-05-2016,Kepler,4.48
3132,Kepler-561,c,Kepler-561 c,Transit,0,2,5.35016198,115.420498,162.3044432,286.6874146,8.886656562,0.239,140.8254587,0,1,0,293.747096,45.10722,667,14.361,Kepler-band,5646,0.96,0.94,10-05-2016,Kepler,4.48
3133,Kepler-562,b,Kepler-562 b,Transit,0,1,18.00931444,251.1325083,257.8713777,75.14809868,125.1419039,0.465,262.4353121,0,1,0,290.119627,46.273811,822,14.794,Kepler-band,5575,0.93,0.9,10-05-2016,Kepler,4.5
3134,Kepler-563,b,Kepler-563 b,Transit,0,1,22.18432708,100.5936357,271.452382,211.7841075,61.93655259,0.276,173.8884862,0,1,0,292.446272,46.289776,557,14.767,Kepler-band,5066,0.8,0.77,10-05-2016,Kepler,4.58
3135,Kepler-564,b,Kepler-564 b,Transit,0,1,3.75083228,143.9223077,279.3773775,230.7645438,202.4592916,0.413,91.62886005,0,1,0,296.838379,46.626404,830,14.749,Kepler-band,5626,0.95,0.92,10-05-2016,Kepler,4.49
3136,Kepler-565,b,Kepler-565 b,Transit,0,1,4.24374723,312.6612539,48.06630419,15.94577226,249.0217881,0.325,174.9229354,0,1,0,283.617946,47.196686,1041,15,Kepler-band,5735,0.98,0.95,10-05-2016,Kepler,4.47
3137,Kepler-566,b,Kepler-566 b,Transit,0,1,18.42794624,175.4701963,81.77589456,215.9052713,193.3127378,0.192,120.4598213,0,1,0,291.554496,47.81448,628,14.958,Kepler-band,5132,0.83,0.79,10-05-2016,Kepler,4.57
3138,Kepler-567,b,Kepler-567 b,Transit,0,1,16.54297375,132.7597136,108.9531692,216.5242472,93.47819966,0.201,313.3423975,0,1,0,297.672615,48.302315,568,14.687,Kepler-band,5148,0.84,0.79,10-05-2016,Kepler,4.57
3139,Kepler-568,b,Kepler-568 b,Transit,0,1,11.02347475,201.5998872,120.0362535,125.8826858,76.10507339,0.202,213.6390237,0,1,0,298.105708,48.40115,126,14.273,Kepler-band,3768,0.55,0.53,10-05-2016,Kepler,4.73
3140,Kepler-569,b,Kepler-569 b,Transit,0,1,34.18890521,31.07734824,221.7055095,98.32759764,264.3835269,0.282,216.4355609,0,1,0,283.507278,48.552605,645,14.106,Kepler-band,5616,0.95,0.93,10-05-2016,Kepler,4.48
3141,Kepler-57,b,Kepler-57 b,Transit,0,2,5.7293196,69.71726776,90.42611378,190.867345,18.86,0.195,240.1768206,1,1,0,293.641285,44.65704,656.23,14.809,Kepler-band,5145,0.83,0.73,14-05-2014,Kepler,4.63
3142,Kepler-57,c,Kepler-57 c,Transit,0,2,11.6092567,218.8914634,155.8657015,156.2611025,6.95,0.138,21.58845846,1,1,0,293.641285,44.65704,656.23,14.809,Kepler-band,5145,0.83,0.73,14-05-2014,Kepler,4.63
3143,Kepler-570,b,Kepler-570 b,Transit,0,1,4.301662,147.738689,239.118346,45.52844302,45.34141123,0.219,124.8168929,0,1,0,290.437586,48.791885,642,14.332,Kepler-band,5496,0.93,0.9,10-05-2016,Kepler,4.5
3144,Kepler-571,b,Kepler-571 b,Transit,0,1,4.79859939,204.0663824,29.75439152,43.34691257,289.9136097,0.236,218.8763391,0,1,0,286.55102,49.418743,756,14.675,Kepler-band,5527,0.93,0.9,10-05-2016,Kepler,4.51
3145,Kepler-572,b,Kepler-572 b,Transit,0,1,17.20523483,172.7304878,196.3290081,321.5510981,42.89562848,0.23,270.6784725,0,1,0,291.221081,50.581303,532,14.472,Kepler-band,5212,0.83,0.79,10-05-2016,Kepler,4.57
3146,Kepler-573,b,Kepler-573 b,Transit,0,1,22.18329658,6.882082248,306.2910838,178.3826681,209.4998184,0.249,282.2259943,0,1,0,289.521162,51.237316,758,14.118,Kepler-band,5746,0.99,1.02,10-05-2016,Kepler,4.41
3147,Kepler-574,b,Kepler-574 b,Transit,0,1,7.65880414,221.4068376,283.5484481,131.6930682,326.6378083,0.213,141.4598956,0,1,0,290.247043,52.149136,747,14.528,Kepler-band,5612,0.95,0.91,10-05-2016,Kepler,4.5
3148,Kepler-575,b,Kepler-575 b,Transit,0,1,9.37891944,81.25892971,68.5321243,324.6566952,83.93185743,0.213,160.9168157,0,1,0,286.963889,37.8297,852,14.72,Kepler-band,5710,0.97,0.95,10-05-2016,Kepler,4.47
3149,Kepler-576,b,Kepler-576 b,Transit,0,1,29.91136794,322.2173538,297.4088664,283.9194637,297.4314519,0.292,165.7813132,0,1,0,295.18292,38.654231,698,14.424,Kepler-band,5672,0.99,0.97,10-05-2016,Kepler,4.46
3150,Kepler-577,b,Kepler-577 b,Transit,0,1,25.69578251,188.6715059,10.71167276,140.8538185,114.4695208,0.227,175.9346643,0,1,0,294.711927,39.073762,549,14.885,Kepler-band,4984,0.78,0.73,10-05-2016,Kepler,4.61
3151,Kepler-578,b,Kepler-578 b,Transit,0,1,1.6168837,141.0650032,273.5385898,118.725796,293.9176673,0.178,51.79846585,0,1,0,288.75495,39.563656,568,14.411,Kepler-band,5334,0.87,0.83,10-05-2016,Kepler,4.54
3152,Kepler-579,b,Kepler-579 b,Transit,0,1,9.66857723,295.5755291,318.7471175,285.6442426,68.89288539,0.178,312.7842276,0,1,0,295.002039,39.952923,663,14.272,Kepler-band,5636,0.99,0.96,10-05-2016,Kepler,4.47
3153,Kepler-58,b,Kepler-58 b,Transit,0,3,10.2184954,328.8912672,162.7938831,108.3789466,1.39,0.248,233.9617445,1,1,0,296.358649,39.115194,996.32,14.82,Kepler-band,6099,158.1143867,1.13,14-05-2014,Kepler,4.37
3154,Kepler-58,c,Kepler-58 c,Transit,0,3,15.5741568,177.5198856,244.8311653,30.23118089,2.19,0.255,323.118195,1,1,0,296.358649,39.115194,996.32,14.82,Kepler-band,6099,285.9670981,1.13,14-05-2014,Kepler,4.37
3155,Kepler-58,d,Kepler-58 d,Transit,0,3,40.101371,0.236,182.2673393,62.02441116,77.06995198,0.262,218.8724874,0,1,0,296.358649,39.115194,996.32,14.82,Kepler-band,6099,279.3495343,1.13,14-05-2014,Kepler,4.37
3156,Kepler-580,b,Kepler-580 b,Transit,0,1,8.22241966,28.22308424,254.7759502,77.91678773,326.7298204,0.229,148.3372705,0,1,0,283.499815,40.552805,333,15,Kepler-band,4298,0.67,0.64,10-05-2016,Kepler,4.66
3157,Kepler-581,b,Kepler-581 b,Transit,0,1,40.6069821,174.2054188,321.603015,189.6289725,9.762652825,0.235,251.7476624,0,1,0,295.432782,40.648247,833,14.56,Kepler-band,5772,1,1,10-05-2016,Kepler,4.44
3158,Kepler-582,b,Kepler-582 b,Transit,0,1,18.49235668,266.9212556,72.0796571,74.38571927,205.4692673,0.328,94.3405954,0,1,0,297.503687,41.057021,751,14.915,Kepler-band,5564,0.93,0.91,10-05-2016,Kepler,4.49
3159,Kepler-583,b,Kepler-583 b,Transit,0,1,6.5100253,93.67194518,22.99416337,111.8546108,247.9778678,0.203,131.0132126,0,1,0,282.11133,42.354504,805,14.825,Kepler-band,5523,0.94,0.91,10-05-2016,Kepler,4.5
3160,Kepler-584,b,Kepler-584 b,Transit,0,1,35.1810304,131.2824249,199.5043349,142.8382006,68.7600159,0.376,91.23191691,0,1,0,288.230593,42.413624,1445,14.856,Kepler-band,6195,1.17,1.24,10-05-2016,Kepler,4.31
3161,Kepler-585,b,Kepler-585 b,Transit,0,1,2.75235975,29.08552907,85.14344653,19.64160345,80.0656613,0.252,127.1245918,0,1,0,286.528499,43.873405,604,14.034,Kepler-band,5593,0.96,0.93,10-05-2016,Kepler,4.49
3162,Kepler-586,b,Kepler-586 b,Transit,0,1,2.10472218,79.90557136,51.08404969,236.8775567,213.3343778,0.249,266.7699791,0,1,0,293.05722,45.551193,707,14.427,Kepler-band,5575,0.94,0.92,10-05-2016,Kepler,4.5
